"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"HFI"	"HPD"	"FLO"	"Tseas"	"Pseas"	"Tflex"	"Pflex"	"ECO"	"TDWG3"
"Cyphophoenix nucele"	3	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	2.66750895317103e-12	0.429647177794234	0.00142421880438759	0.00579613139249643	0.271617518541369	0.236641463869122	0.762646159727385	0.338597086824422	0.008	0
"Cyphosperma balansae"	5	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00114503816793893	1.35720535337472e-06	0.371809397745751	0.000831366924155229	0.0140675566947565	0.300278657167797	0.222683705884722	0.71613731101605	0.287654645592409	0.008	0
"Cyphosperma voutmelense"	1	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0	0	NA	0.405741538456647	0.000957828187042095	0.00130662356630984	0.125467249745265	0.0941274281840057	0.873063684881072	0.669861804101401	0.008	0
"Cyrtostachys elegans"	5	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.00168918918918919	0.00228310502283105	0.00152671755725191	3.16398635355507e-06	0.191098761084259	0.00375778582241335	0.299664879091798	0.0652880525734058	0.0840118321988462	0.889300513691464	0.638579413907046	0.016	0
"Cyrtostachys glauca"	12	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0152027027027027	0.0102739726027397	0.00419847328244275	0.000260966357467318	0.331951305010065	0.00464854378813972	0.0471321084795297	0.0950429796827055	0.0551178199429549	0.849596613135139	0.709791769182151	0.032	0
"Dypsis pembana"	2	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0	0	0	NA	0.412894355285178	0.0905150355660707	0.208260844999731	0.161982672012967	0.45653655630351	0.841112706937302	0.144572915733665	0.008	0
"Dypsis remotiflora"	5	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00114503816793893	2.52637743744202e-05	0.293851656340037	0.0102808388029088	0.273813211559516	0.293682950878094	0.320540147637321	0.664726794940927	0.227907554129037	0.008	0
"Elaeis guineensis"	6	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00844594594594595	0.00570776255707763	0.00190839694656489	0.0127625803488344	0.405147155327748	0.056462798572807	0.229862465094333	0.165058772073232	0.489974264994538	0.763382648468913	0.0495752618079321	0.04	0.619047619047619
"Eremospatha cabrae"	7	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00844594594594595	0.00684931506849315	0.00229007633587786	0.000452978286913539	0.119352883829566	0.00118808366096363	0.0235297106433175	0.0853033180460774	0.273255782472716	0.809894341999644	0.129269948710112	0.024	0.0952380952380952
"Eremospatha cuspidata"	11	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0135135135135135	0.0091324200913242	0.00381679389312977	0.00269607155292433	0.309681437960624	0.00834005732720961	0.0606155305099783	0.144741041981471	0.394613890850706	0.821013285658093	0.0382474923029172	0.032	0.166666666666667
"Eremospatha dransfieldii"	2	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	3.14564834002605e-06	0.449990603199809	0.0446974992963567	0.452794358338036	0.127080174350008	0.346097819980028	0.895212093403997	0.120995884793198	0.008	0.0476190476190476
"Eremospatha tessmanniana"	2	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	0.326364928080617	0.00617408429285127	0.0228436019132865	0.107498475792633	0.40992135351369	0.812767783804268	0.0323663585856081	0.008	0.0476190476190476
"Eremospatha wendlandiana"	20	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0219594594594595	0.0159817351598174	0.00687022900763359	0.00135474202616676	0.335038236262763	0.0181256170340631	0.0768916575035359	0.110265536349533	0.353843124378526	0.863633463232709	0.0854186722166411	0.024	0.166666666666667
"Gaussia attenuata"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	1	0.240426817525821	0.114780886241544	0.162826812088296	0.127566356022978	0.755374887452891	0.464077204245134	0.008	0.0238095238095238
"Gaussia gomez-pompae"	3	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	0.00011723922186294	0.480167148032009	0.0130313059558678	0.0791814130991837	0.234288937500674	0.423767025029646	0.597114756974972	0.142730755478077	0.024	0.0476190476190476
"Geonoma baculifera"	14	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0219594594594595	0.0148401826484018	0.0049618320610687	0.00790109576923378	0.135278225212489	0.000270238730442141	0.0659223973454916	0.0513934963304365	0.307556919834318	0.837596016609649	0.220238214813836	0.08	0.142857142857143
"Geonoma elegans"	220	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.211148648648649	0.191780821917808	0.0782442748091603	0.00272054843682182	0.478759652449074	0.0785450259418222	0.104713311293551	0.337238882248074	0.211932033705558	0.597101128234575	0.367255590347069	0.064	0.0476190476190476
"Geonoma pinnatifrons"	201	"Near Threatened"	"nonLC"	"Near Threatened"	"nonLC"	"TRAIN"	0.221283783783784	0.171232876712329	0.0683206106870229	0.0112981617124861	0.438126636630425	0.0139430889192322	0.113958835050076	0.101289074305499	0.304494766363543	0.809155530433867	0.165557192185843	0.216	0.333333333333333
"Heterospathe scitula"	4	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00506756756756757	0.00342465753424658	0.00114503816793893	2.33091354143195e-07	0.595246565376098	0.133694952180014	0.0402717835932292	0.136207566751604	0.266430136246856	0.853521736885742	0.283618904057481	0.008	0
"Heterospathe trispatha"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.395022340884663	0.057490323533241	0.0352048255217288	0.16374371552736	0.188919688795925	0.812125903756431	0.331020087837091	0	0
"Hydriastele biakensis"	5	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	9.4028461631239e-10	0.399766330849814	0.016193667233193	0.0743143270698561	0.029129280145701	0.0184415966515849	0.941633079121858	0.881512223889522	0.008	0
"Hyphaene compressa"	19	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0236486486486486	0.0159817351598174	0.00687022900763359	0.00183721797963124	0.383276537324316	0.0660964614869801	0.118359098093626	0.164660494260293	0.453045100612744	0.764888561385838	0.0580965796397227	0.048	0.0952380952380952
"Hyphaene coriacea"	60	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0793918918918919	0.0570776255707763	0.0221374045801527	0.014573896274179	0.390687602160686	0.030043697219274	0.110054569561856	0.259308445115633	0.450621004346843	0.62616204619137	0.0947191985845449	0.104	0.19047619047619
"Hyphaene guineensis"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	0.631976338809047	0.223264828923153	0.362289284405914	0.220799893128998	0.464097987888904	0.788781900463154	0.0056452493468169	0.008	0.166666666666667
"Hyphaene petersiana"	10	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0135135135135135	0.0091324200913242	0.00343511450381679	0.00820365023370103	0.22991087872557	0.00479851547407802	0.00207767373971772	0.396390698851872	0.490457392622438	0.433870975861345	0.0419291627242023	0.032	0.285714285714286
"Iriartea deltoidea"	656	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.442567567567568	0.39041095890411	0.193129770992366	0.0171143219969742	0.227812350915704	0.00383928143316276	0.129370120582977	0.0736966596073819	0.185303621768159	0.795063404041404	0.424487757764706	0.224	0.214285714285714
"Itaya amicorum"	45	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0236486486486486	0.0228310502283105	0.0118320610687023	0.000703784072852975	0.155966406541138	0.00413321575654703	0.0892766753394642	0.0415503128335732	0.0888248132077014	0.849873812729057	0.642418541335686	0.048	0.0714285714285714
"Kentiopsis magnifica"	7	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0.00114155251141553	0.00190839694656489	2.76148724346601e-08	0.397537428270636	0.00137266067166471	0.00648219911550285	0.264639647643515	0.286547952058893	0.770808453576749	0.246727526766758	0.008	0
"Kentiopsis oliviformis"	6	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00190839694656489	8.9232614804828e-07	0.427898542357171	0.00115471598560262	0.021840073271303	0.305265410156857	0.224503753448859	0.705581911259346	0.303647120015765	0.016	0
"Kentiopsis piersoniorum"	4	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	1.85784919122619e-09	0.321858596646067	0.000789483708053193	0.0102879633271493	0.295299026604295	0.209816988698942	0.732864230528265	0.360382285418425	0.008	0
"Kentiopsis pyriformis"	9	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00168918918918919	0.00228310502283105	0.00267175572519084	4.13468171894935e-07	0.351106850269384	0.00288234056507021	0.0344746602327925	0.300323544222415	0.17577681900993	0.716042439238983	0.369769885116463	0.008	0
"Laccosperma acutiflorum"	16	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0118243243243243	0.0091324200913242	0.00534351145038168	0.00112414033594845	0.408907493743719	0.0136294166057359	0.225918334857234	0.0960256584787728	0.345259250343974	0.879469275976862	0.10972299299601	0.04	0.19047619047619
"Laccosperma laeve"	6	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00844594594594595	0.00570776255707763	0.00190839694656489	0.000708199261005496	0.342525184463797	0.0137600300149743	0.33097292087086	0.140109786495742	0.344613031966556	0.863168377012271	0.104016272400929	0.016	0.166666666666667
"Laccosperma opacum"	15	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0219594594594595	0.0148401826484018	0.00534351145038168	0.000775165349282974	0.362074421984108	0.00881553817774821	0.0889642420042443	0.0965596482601706	0.347022894871894	0.848012430584378	0.0895294851600328	0.032	0.285714285714286
"Laccosperma robustum"	29	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0253378378378378	0.0182648401826484	0.00916030534351145	0.00137560637193596	0.329131053018662	0.00924011592040722	0.0677240021823786	0.104566156996655	0.352588486299668	0.845079953410316	0.0811425942039962	0.024	0.142857142857143
"Laccosperma secundiflorum"	78	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0658783783783784	0.0536529680365297	0.0236641221374046	0.00571154105638615	0.392756998935165	0.0785231057037855	0.125261988873812	0.133003204951269	0.37381974699256	0.81259000729332	0.0616585935041677	0.088	0.380952380952381
"Lemurophoenix halleuxii"	13	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00506756756756757	0.0045662100456621	0.00343511450381679	1.18566253785177e-05	0.301363607546545	0.0093450033323479	0.179150682415178	0.269627850478699	0.231226309505309	0.745689271951843	0.266579373339298	0.008	0
"Licuala bidentata"	20	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0202702702702703	0.0136986301369863	0.00687022900763359	0.000335173955792506	0.463695324584908	0.0432700332375966	0.267471656000334	0.0430024419533942	0.21744433133269	0.91057827820676	0.34375692207036	0.024	0
"Licuala bintulensis"	10	"Possibly Threatened"	"nonLC"	"Possibly Threatened"	"nonLC"	"TRAIN"	0.0118243243243243	0.0091324200913242	0.00343511450381679	0.000117724430978424	0.426612703509856	0.0196684891208769	0.501610883526187	0.043157629369187	0.183435427676725	0.928393869497726	0.446011525635212	0.016	0
"Licuala borneensis"	1	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0	0	NA	0.373098819595515	0.000394902334102909	0.0368483073569105	0.0385545406061689	0.100447318607448	0.945715891366904	0.690098128953319	0.008	0
"Licuala bruneiana"	7	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00506756756756757	0.0045662100456621	0.00229007633587786	3.76726292088169e-06	0.328741497773271	0.00107674855528336	0.0996491300739098	0.0371299318164316	0.0862630071163249	0.942007434072398	0.720567278042778	0.016	0
"Licuala burretii"	2	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.3533242390909	0.00619918738404807	0.258910932157261	0.0440646946668375	0.100930325470694	0.929724747415681	0.655154736696561	0.016	0
"Licuala campestris"	7	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0101351351351351	0.00684931506849315	0.00229007633587786	0.000106591628867977	0.361045801285317	0.00791928170716251	0.349611988659393	0.0408235487617784	0.0883135638457795	0.929292021205245	0.588133762690129	0.016	0
"Licuala collina"	7	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.0045662100456621	0.00229007633587786	1.94848794850328e-05	0.0894686858709796	0.000566798419406612	0.12766055535963	0.0267656132214955	0.0570182768177984	0.916998738853832	0.780224131398546	0.008	0
"Licuala densiflora"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.480941965481046	0.015141603984972	0.325894518598112	0.0490350267893551	0.22220633815579	0.906523393683042	0.340699039394373	0.008	0
"Licuala fordiana"	5	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.00675675675675676	0.0045662100456621	0.00152671755725191	1.18829983718045e-05	0.404792975444458	0.0605990899824287	0.212397478928959	0.421339324291552	0.409666546992728	0.66618169509069	0.0956642224328855	0.016	0.0238095238095238
"Licuala hallieriana"	2	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.0976557316467623	0.00210900671395051	0.193749393151148	0.0156515934472319	0.0885496653182985	0.881211875127287	0.612587692870347	0.008	0
"Licuala intermedia"	2	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.508294500536297	0.02953619618314	0.45951781479524	0.0437145146502828	0.104289831399258	0.925489818022914	0.531793473696951	0.008	0
"Licuala kuchingensis"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.480941965481046	0.015141603984972	0.325894518598112	0.0490350267893551	0.22220633815579	0.906523393683042	0.340699039394373	0.008	0
"Licuala lanata"	3	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0.000763358778625954	6.06738146451924e-09	0.144387853974506	0.000521354299126572	0.137557223117869	0.0362538118507312	0.0584157958006324	0.933542258588561	0.783167713685324	0.016	0
"Licuala malajana"	3	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	3.06301534907436e-06	0.401912443667239	0.0263402746332153	0.19039642762938	0.0827633908103646	0.281198453559905	0.866542915763258	0.218636705866432	0.008	0.0238095238095238
"Licuala mattanensis"	12	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0118243243243243	0.0114155251141553	0.00419847328244275	9.77955506164813e-06	0.493924902908192	0.0381092085271902	0.425815968923032	0.0476829561265433	0.231063106764637	0.907984388713218	0.333844338788516	0.016	0
"Licuala miriensis"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.388425472334141	0.00845073036208683	0.87907027949041	0.038538901444564	0.112287717948789	0.939897648822832	0.647782809195454	0.008	0
"Licuala olivifera"	48	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0625	0.0468036529680365	0.0175572519083969	0.00277699137075971	0.376985041398244	0.0190914996630929	0.299195796563481	0.0386143834563963	0.0924535428484313	0.923935986134223	0.630683190177018	0.048	0
"Licuala paucisecta"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.295950865888478	0.00305646814658517	0.0397190272922409	0.0806197540326955	0.260240050575317	0.877358569448997	0.270757446371985	0.008	0
"Licuala petiolulata"	19	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0236486486486486	0.0171232876712329	0.00687022900763359	0.000457697712970258	0.384290995924847	0.0209109488596275	0.388903027569674	0.0399330002280112	0.156083257030829	0.916067615308192	0.462660215043542	0.024	0
"Licuala punctulata"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.422999187248913	0.0086964619478081	0.430147486881669	0.0502560964799232	0.320518359393301	0.909494254442051	0.24977886365309	0.008	0
"Licuala sabahana"	5	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00506756756756757	0.00342465753424658	0.00152671755725191	1.95223499053434e-05	0.367979516043755	0.0210510504998282	0.377448334941894	0.0496120040137427	0.0977202525759404	0.9285956902037	0.541890587923151	0.008	0
"Licuala sarawakensis"	3	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	2.80991994544651e-06	0.413061394331158	0.0456091053787524	0.249674372096395	0.0402816579237628	0.156967069071557	0.904200534110941	0.450527658983807	0.008	0
"Licuala spinosa"	44	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0675675675675676	0.0468036529680365	0.016412213740458	0.0158953210777572	0.456304126398875	0.102819655643401	0.212303417224008	0.0978783638470025	0.316523124534464	0.849593717232363	0.188406295914561	0.112	0.261904761904762
"Licuala telifera"	25	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.027027027027027	0.0194063926940639	0.00763358778625954	0.00151982160751903	0.146086347721779	0.00354037602707666	0.114709453212031	0.0484837274583342	0.089241500262988	0.881270319644147	0.644302507897161	0.056	0
"Linospadix palmerianus"	26	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.0236486486486486	0.0182648401826484	0.00725190839694656	2.78052442388004e-05	0.269341716266812	0.00143124572450006	0.0101603234524585	0.3356873131396	0.429203087751217	0.67565903406246	0.133564021168101	0.016	0
"Livistona lorophylla"	100	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0591216216216216	0.0547945205479452	0.0270992366412214	0.00477229238856562	0.0640688659830631	7.23061096403896e-05	0.00243787135294294	0.370698350626591	0.661876755770721	0.501982034553569	0.0071658352301442	0.024	0.0238095238095238
"Lodoicea maldivica"	3	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	3.91394598970431e-11	NA	0.0446665866358814	NA	0.0781314414065493	0.223489778902288	0.977170309332791	0.277049412305727	0.008	0
"Manjekia maturbongsii"	7	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	4.35706156654323e-05	0.289382050615547	0.0134470132676272	0.112621348978997	0.0442160689927751	0.0779076366501381	0.918365447681144	0.752391977004871	0.016	0
"Marojejya darianii"	24	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.0135135135135135	0.0125570776255708	0.00801526717557252	6.77992331975396e-05	0.364898567694742	0.0152579491764951	0.311524828939769	0.273500600507504	0.232416721360116	0.737448285541108	0.29182679240525	0.008	0
"Marojejya insignis"	51	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0337837837837838	0.0262557077625571	0.0137404580152672	0.000301434168145393	0.312562407907514	0.010060858187317	0.385373194750917	0.29404542856149	0.323200899823555	0.672394200838945	0.227306022724116	0.024	0
"Masoala kona"	18	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00506756756756757	0.00570776255707763	0.00381679389312977	6.96845644624353e-06	0.397696875219195	0.0122337990087694	0.48636317627854	0.311998247834019	0.390233824083895	0.659685407083452	0.184581135572292	0.008	0
"Masoala madagascariensis"	17	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.0168918918918919	0.0125570776255708	0.00534351145038168	0.000210205233291988	0.330096844951658	0.00721835978973387	0.393047243613476	0.2361485349634	0.302405720587469	0.761793271751824	0.223857285995456	0.024	0
"Metroxylon amicarum"	2	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	NA	0.36425285650742	0.0299920189129808	NA	0	0.0539557098158528	0.935440663900694	0.648013953839386	0.008	0
"Nenga gajah"	6	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000763358778625954	2.00970173287438e-05	0.40968578752028	0.0302567564249498	0.209099697668856	0.0244024705439549	0.133701259914833	0.905432598422699	0.47351220248502	0.016	0.0238095238095238
"Nephrosperma vanhoutteanum"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	NA	0.0446665866358814	NA	0.0781314414065493	0.223489778902288	0.977170309332791	0.277049412305727	0.008	0
"Oncocalamus macrospathus"	7	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00675675675675676	0.0045662100456621	0.00152671755725191	0.000328579662338956	0.176160240098136	0.00207188511313716	0.0413139442798474	0.138993347471013	0.369729167590356	0.829308071870839	0.0232417844239052	0.016	0.119047619047619
"Oncocalamus mannii"	26	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0253378378378378	0.0182648401826484	0.0083969465648855	0.000214540023277094	0.402188183333903	0.0291460997934211	0.177543908435105	0.106266978176893	0.343880809174873	0.881962380278779	0.0985064219923405	0.032	0.0714285714285714
"Oncocalamus tuleyi"	17	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0168918918918919	0.0136986301369863	0.00610687022900763	2.68829458266037e-05	0.363467032032852	0.0229840306733661	0.110608998289536	0.0981064255815896	0.374924037974966	0.867542631306542	0.0580886989241688	0.016	0.0238095238095238
"Oncocalamus wrightianus"	4	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	1.62021196589007e-09	0.448572814868131	0.188733914098967	0.123966769983442	0.151761664784455	0.401115367400671	0.854249817383158	0.0618320090736134	0.008	0.0238095238095238
"Orania ravaka"	14	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0.0118243243243243	0.0091324200913242	0.00458015267175573	3.60831640749381e-05	0.284750757774457	0.00944884607975358	0.351840289865354	0.277336633296516	0.264318195747007	0.721016360506921	0.251912789322203	0.008	0
"Orania trispatha"	17	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0.0168918918918919	0.0136986301369863	0.00610687022900763	0.000102076094288454	0.351326852913133	0.0133105789753807	0.308582334606681	0.265792732710603	0.225980990683293	0.752798533719198	0.284539847941135	0.008	0
"Parajubaea torallyi"	10	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00506756756756757	0.00342465753424658	0.00267175572519084	5.76260446425183e-06	0.275124970167701	0.00126219295838468	0.0271515560578952	0.22163650980059	0.459175063888384	0.526123062610121	0.0669921164281006	0.008	0
"Phoenicophorium borsigianum"	2	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	6.54750333218091e-07	0.704470005121174	0.0572758564683084	NA	0.0782264205815916	0.218154534466374	0.971888749533434	0.293540452051422	0.008	0
"Phoenix canariensis"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	0.793529001089175	0.0279674037317847	0.00137528319017505	0.692887888255611	0.230754221447839	0.356612233747814	0.193095028145827	0.008	0
"Pholidocarpus majadum"	5	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00152671755725191	3.51412234041993e-05	0.428032209114316	0.0128307294731639	0.422074892373341	0.0365151741877673	0.0665903575898362	0.930507707912193	0.70645708889891	0.016	0
"Pinanga bicolana"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.509663400557342	0.0349749972143703	0.036921681490585	0.13497509044689	0.253751768217387	0.854108196681087	0.296034219037356	0.008	0
"Pinanga sclerophylla"	2	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.403766100968193	0.0397062381484997	0.046209400837207	0.0971557549789602	0.323050587181042	0.83450831082736	0.136205240432772	0.008	0
"Pinanga sylvestris"	19	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0253378378378378	0.0182648401826484	0.00610687022900763	0.00361871589778454	0.365503542038624	0.0299552679557443	0.161347204614642	0.247553102429887	0.429635552056995	0.617682866301468	0.0479526440195718	0.072	0.142857142857143
"Plectocomia elmeri"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.409572928407767	0.0316237738504184	0.0671693185744919	0.0701630328946932	0.149807099453874	0.787310550683631	0.484756069005158	0.008	0
"Plectocomia himalayana"	2	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.302289405791316	0.019526618472846	0.110857866681726	0.428065413294424	0.465136195876222	0.40764339123396	0.0366411679828316	0.016	0.142857142857143
"Plectocomia microstachys"	3	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	1.97727905660584e-05	0.36475196310192	0.0487690755233071	0.218846641004541	0.529704498388632	0.397108706689388	0.580700249660878	0.125069225871869	0.016	0
"Plectocomiopsis triquetra"	10	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00844594594594595	0.00684931506849315	0.00305343511450382	0.000164992990142739	0.372646016977774	0.00811469216907474	0.527265177042889	0.0370952989896137	0.110901101631859	0.928876614830127	0.621487905853564	0.024	0
"Prestoea acuminata"	356	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.282094594594595	0.238584474885845	0.104198473282443	0.0259742703535874	0.42311576360749	0.0328612747069975	0.0675023303279991	0.0576771213798208	0.229141733685565	0.75917340961374	0.314324561947547	0.256	0.333333333333333
"Pritchardia minor"	1	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0	0	NA	0.836964280727011	0.0610929939341169	0.0641214884372812	0.179186640840852	0.237773385228628	0.778908178664166	0.26972006130764	0.008	0
"Pseudophoenix sargentii"	25	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0236486486486486	0.0182648401826484	0.00725190839694656	0.00502868502640791	0.505885824497828	0.161682263118474	0.109659655741014	0.231172435581006	0.301651929017825	0.672020604287357	0.213957240123414	0.048	0.214285714285714
"Ptychococcus paradoxus"	31	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0287162162162162	0.0205479452054795	0.00916030534351145	0.00209558355618139	0.224265305280223	0.00868731345561082	0.0913047061965889	0.0608576882156184	0.138310762138913	0.883307287901073	0.50978538628443	0.064	0.0476190476190476
"Ptychosperma gracile"	8	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.00844594594594595	0.00570776255707763	0.00190839694656489	0.000538447056489897	0.398921133646058	0.0050302833383799	0.118832649207629	0.0290955086824323	0.155006996902829	0.956287881854909	0.473801063774434	0.024	0
"Ptychosperma microcarpum"	15	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00675675675675676	0.0091324200913242	0.00458015267175573	8.59216512641829e-06	0.343128512347922	0.0201508886912133	0.0415408346242624	0.0771546599093134	0.240909375716759	0.874257312670376	0.268162551218567	0.008	0
"Raphia farinifera"	21	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0253378378378378	0.0194063926940639	0.00725190839694656	0.00868835582296327	0.405351635500268	0.039142999097668	0.169159969637558	0.178933527101377	0.321893699577579	0.720672996077463	0.186383238260754	0.08	0.476190476190476
