"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"FLO"	"ECO"	"TDWG3"
"Licuala lanata"	3	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0.000763358778625954	6.06738146451924e-09	0.137557223117869	0.016	0
"Licuala malajana"	3	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	3.06301534907436e-06	0.19039642762938	0.008	0.0238095238095238
"Licuala mattanensis"	12	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0118243243243243	0.0114155251141553	0.00419847328244275	9.77955506164813e-06	0.425815968923032	0.016	0
"Licuala miriensis"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.87907027949041	0.008	0
"Licuala olivifera"	48	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0625	0.0468036529680365	0.0175572519083969	0.00277699137075971	0.299195796563481	0.048	0
"Licuala paucisecta"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.0397190272922409	0.008	0
"Licuala petiolulata"	19	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0236486486486486	0.0171232876712329	0.00687022900763359	0.000457697712970258	0.388903027569674	0.024	0
"Licuala punctulata"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.430147486881669	0.008	0
"Licuala sabahana"	5	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00506756756756757	0.00342465753424658	0.00152671755725191	1.95223499053434e-05	0.377448334941894	0.008	0
"Licuala sarawakensis"	3	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	2.80991994544651e-06	0.249674372096395	0.008	0
"Licuala spinosa"	44	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0675675675675676	0.0468036529680365	0.016412213740458	0.0158953210777572	0.212303417224008	0.112	0.261904761904762
"Licuala telifera"	25	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.027027027027027	0.0194063926940639	0.00763358778625954	0.00151982160751903	0.114709453212031	0.056	0
"Linospadix palmerianus"	26	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.0236486486486486	0.0182648401826484	0.00725190839694656	2.78052442388004e-05	0.0101603234524585	0.016	0
"Livistona lorophylla"	100	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0591216216216216	0.0547945205479452	0.0270992366412214	0.00477229238856562	0.00243787135294294	0.024	0.0238095238095238
"Lodoicea maldivica"	3	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	3.91394598970431e-11	NA	0.008	0
"Manjekia maturbongsii"	7	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	4.35706156654323e-05	0.112621348978997	0.016	0
"Marojejya darianii"	24	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.0135135135135135	0.0125570776255708	0.00801526717557252	6.77992331975396e-05	0.311524828939769	0.008	0
"Marojejya insignis"	51	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0337837837837838	0.0262557077625571	0.0137404580152672	0.000301434168145393	0.385373194750917	0.024	0
"Masoala kona"	18	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.00506756756756757	0.00570776255707763	0.00381679389312977	6.96845644624353e-06	0.48636317627854	0.008	0
"Masoala madagascariensis"	17	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.0168918918918919	0.0125570776255708	0.00534351145038168	0.000210205233291988	0.393047243613476	0.024	0
"Metroxylon amicarum"	2	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	NA	NA	0.008	0
"Nenga gajah"	6	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000763358778625954	2.00970173287438e-05	0.209099697668856	0.016	0.0238095238095238
"Nephrosperma vanhoutteanum"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	NA	0.008	0
"Oncocalamus macrospathus"	7	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00675675675675676	0.0045662100456621	0.00152671755725191	0.000328579662338956	0.0413139442798474	0.016	0.119047619047619
"Oncocalamus mannii"	26	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0253378378378378	0.0182648401826484	0.0083969465648855	0.000214540023277094	0.177543908435105	0.032	0.0714285714285714
"Oncocalamus tuleyi"	17	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0168918918918919	0.0136986301369863	0.00610687022900763	2.68829458266037e-05	0.110608998289536	0.016	0.0238095238095238
"Oncocalamus wrightianus"	4	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0	0.000381679389312977	1.62021196589007e-09	0.123966769983442	0.008	0.0238095238095238
"Orania ravaka"	14	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0.0118243243243243	0.0091324200913242	0.00458015267175573	3.60831640749381e-05	0.351840289865354	0.008	0
"Orania trispatha"	17	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0.0168918918918919	0.0136986301369863	0.00610687022900763	0.000102076094288454	0.308582334606681	0.008	0
"Parajubaea torallyi"	10	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00506756756756757	0.00342465753424658	0.00267175572519084	5.76260446425183e-06	0.0271515560578952	0.008	0
"Phoenicophorium borsigianum"	2	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	6.54750333218091e-07	NA	0.008	0
"Phoenix canariensis"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	0.00137528319017505	0.008	0
"Pholidocarpus majadum"	5	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00152671755725191	3.51412234041993e-05	0.422074892373341	0.016	0
"Pinanga bicolana"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.036921681490585	0.008	0
"Pinanga sclerophylla"	2	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.046209400837207	0.008	0
"Pinanga sylvestris"	19	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0253378378378378	0.0182648401826484	0.00610687022900763	0.00361871589778454	0.161347204614642	0.072	0.142857142857143
"Plectocomia elmeri"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.0671693185744919	0.008	0
"Plectocomia himalayana"	2	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	NA	0.110857866681726	0.016	0.142857142857143
"Plectocomia microstachys"	3	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	1.97727905660584e-05	0.218846641004541	0.016	0
"Plectocomiopsis triquetra"	10	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00844594594594595	0.00684931506849315	0.00305343511450382	0.000164992990142739	0.527265177042889	0.024	0
"Prestoea acuminata"	356	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.282094594594595	0.238584474885845	0.104198473282443	0.0259742703535874	0.0675023303279991	0.256	0.333333333333333
"Pritchardia minor"	1	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0	0	0	NA	0.0641214884372812	0.008	0
"Pseudophoenix sargentii"	25	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0236486486486486	0.0182648401826484	0.00725190839694656	0.00502868502640791	0.109659655741014	0.048	0.214285714285714
"Ptychococcus paradoxus"	31	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0287162162162162	0.0205479452054795	0.00916030534351145	0.00209558355618139	0.0913047061965889	0.064	0.0476190476190476
"Ptychosperma gracile"	8	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.00844594594594595	0.00570776255707763	0.00190839694656489	0.000538447056489897	0.118832649207629	0.024	0
"Ptychosperma microcarpum"	15	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.00675675675675676	0.0091324200913242	0.00458015267175573	8.59216512641829e-06	0.0415408346242624	0.008	0
"Raphia farinifera"	21	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0253378378378378	0.0194063926940639	0.00725190839694656	0.00868835582296327	0.169159969637558	0.08	0.476190476190476
"Raphia mambillensis"	1	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0	0	0	NA	0.000948722435840092	0.008	0.0714285714285714
"Ravenea albicans"	10	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.0118243243243243	0.00799086757990868	0.00343511450381679	4.42161901624804e-05	0.359880897531271	0.008	0
"Ravenea dransfieldii"	19	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.0202702702702703	0.0148401826484018	0.00572519083969466	0.000141632466872105	0.351675323241635	0.016	0
"Ravenea glauca"	15	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0.00844594594594595	0.00799086757990868	0.00419847328244275	4.52847704146873e-05	0.00664789987674861	0.024	0
"Ravenea hypoleuca"	6	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00114503816793893	5.2253082850221e-06	0.11048791276854	0.016	0
"Ravenea julietiae"	18	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.0185810810810811	0.0125570776255708	0.00458015267175573	0.000159583047553263	0.342060215799553	0.008	0
"Ravenea lakatra"	12	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.0135135135135135	0.0114155251141553	0.00381679389312977	0.000486120569477701	0.28671914710753	0.016	0
"Ravenea latisecta"	2	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.00168918918918919	0.00114155251141553	0.000381679389312977	4.91062749913569e-07	0.443250237229821	0.016	0
"Ravenea louvelii"	6	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00152671755725191	2.35972713916366e-06	0.55205834467504	0.008	0
"Ravenea nana"	14	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.0152027027027027	0.0114155251141553	0.00458015267175573	0.000455566597421048	0.24000945375465	0.016	0
"Ravenea rivularis"	8	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0.00506756756756757	0.0045662100456621	0.00229007633587786	7.29800646375674e-06	0.0115625422568867	0.016	0
"Ravenea robustior"	54	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.0540540540540541	0.0445205479452055	0.0198473282442748	0.000803986933660945	0.269467354555781	0.024	0
"Ravenea sambiranensis"	84	"LC"	"LC"	"LC"	"LC"	"TRAIN"	0.0709459459459459	0.0547945205479452	0.0236641221374046	0.00148863427584464	0.323357849503493	0.04	0
"Ravenea xerophila"	12	"VU"	"nonLC"	"VU"	"nonLC"	"TRAIN"	0.0101351351351351	0.00799086757990868	0.00419847328244275	0.00014971799719378	0.0326558623785444	0.032	0
"Reinhardtia elegans"	4	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	8.59241722498897e-06	0.0716001809605083	0.024	0.0476190476190476
"Sabal causiarum"	3	"Near Threatened"	"nonLC"	"Near Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.000763358778625954	8.90232884038678e-06	0.06334536421419	0.024	0.0714285714285714
"Sabal gretherae"	17	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00675675675675676	0.0045662100456621	0.00305343511450382	0.000148330707417753	0.0845522444286827	0.024	0
"Sabal uresana"	11	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0101351351351351	0.00684931506849315	0.00343511450381679	0.000219288567258395	0.00373928608664383	0.032	0.0238095238095238
"Saribus jeanneneyi"	4	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0	0	0.000763358778625954	1.32075768558398e-09	0.0456851116924154	0.008	0
"Satranala decussilvae"	24	"EN"	"nonLC"	"EN"	"nonLC"	"TRAIN"	0.0152027027027027	0.0136986301369863	0.00687022900763359	1.82829518038819e-05	0.415018633938858	0.008	0
"Syagrus amara"	4	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00506756756756757	0.00342465753424658	0.00114503816793893	1.92854497817886e-05	0.269472352687506	0.024	0.0238095238095238
"Syagrus botryophora"	28	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.035472972972973	0.023972602739726	0.00877862595419847	0.000344244406034177	0.233965937185956	0.032	0.0238095238095238
"Syagrus glaucescens"	37	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0253378378378378	0.0296803652968037	0.0129770992366412	5.6948043323845e-05	0.046994567864095	0.024	0
"Syagrus insignis"	20	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0152027027027027	0.0148401826484018	0.00687022900763359	3.31067868340951e-05	0.161577303376034	0.016	0
"Syagrus macrocarpa"	13	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0118243243243243	0.00799086757990868	0.00381679389312977	0.000325207036942672	0.177083405470146	0.032	0
"Syagrus mendanhensis"	7	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0.00114503816793893	2.21516017252222e-08	0.0542064667035159	0.008	0
"Syagrus picrophylla"	10	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00675675675675676	0.00684931506849315	0.00305343511450382	7.74604750995941e-05	0.139280217746204	0.024	0
"Syagrus pseudococos"	27	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0236486486486486	0.0182648401826484	0.00801526717557252	0.000417600680671565	0.16784572332505	0.024	0
"Syagrus ruschiana"	26	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.0185810810810811	0.0136986301369863	0.00763358778625954	3.75594868146021e-05	0.107972669113052	0.016	0
"Syagrus schizophylla"	49	"Not Threatened"	"LC"	"Not Threatened"	"LC"	"TRAIN"	0.0489864864864865	0.0399543378995434	0.0152671755725191	0.000529285939077837	0.171925265717639	0.048	0.0238095238095238
"Tahina spectabilis"	9	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00114503816793893	6.36848582650434e-06	0.050606422700549	0.016	0
"Trachycarpus nanus"	1	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0	0	0	NA	0.0148896976842752	0.008	0
"Verschaffeltia splendida"	1	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0	0	0	NA	NA	0.008	0
"Voanioala gerardii"	14	"CR"	"nonLC"	"CR"	"nonLC"	"TRAIN"	0.00844594594594595	0.00570776255707763	0.00305343511450382	1.26379563691935e-05	0.165703845844174	0.008	0
"Wettinia castanea"	4	"NT"	"nonLC"	"NT"	"nonLC"	"TRAIN"	0.00506756756756757	0.00342465753424658	0.00114503816793893	0.000146453287281501	0.0798809624718952	0.016	0
"Wettinia minima"	6	"Threatened"	"nonLC"	"Threatened"	"nonLC"	"TRAIN"	0.00337837837837838	0.00228310502283105	0.00152671755725191	9.11580070209438e-07	0.0439103118914618	0.008	0
